"","CASE_ENQUIRY_ID","open_dt","target_dt","closed_dt","OnTime_Status","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
"67",101002306505,2018-01-07 19:07:00,2018-02-06 19:07:49,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"23 Melrose St  Boston  MA  02116",4,"1C",2,"A1","Back Bay",6,"Ward 5","0501","23 Melrose St","02116",42.3491,-71.0679,"Constituent Call"
"68",101002306393,2018-01-07 17:42:00,2018-02-06 17:42:34,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1203 Boylston St  Boston  MA  02215",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 5","0502","1203 Boylston St","02215",42.3459,-71.0945,"Constituent Call"
"69",101002306387,2018-01-07 17:38:00,2018-02-06 17:38:43,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"43 Rockwell St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1708","43 Rockwell St","02124",42.2834,-71.0748,"Constituent Call"
"70",101002306364,2018-01-07 17:16:00,2018-02-06 17:16:29,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"11 E Newton St  Roxbury  MA  02118",4,"1C",3,"D4","South End",6,"Ward 8","0802","11 E Newton St","02118",42.3382,-71.0731,"Constituent Call"
"71",101002306228,2018-01-07 15:49:00,2018-02-06 15:49:51,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"265 Centre St  Jamaica Plain  MA  02130",9,"10A",6,"E13","Jamaica Plain",11,"Ward 10","1007","265 Centre St","02130",42.3232,-71.1007,"Constituent Call"
"72",101002306214,2018-01-07 15:39:00,2018-02-06 15:39:59,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"21 Michigan Ave  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",13,"Ward 14","1403","21 Michigan Ave","02121",42.3024,-71.0835,"Constituent Call"
"73",101002306132,2018-01-07 14:42:00,2018-02-06 14:42:58,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4 Colliston Rd  Brighton  MA  02135",NA,"04",9,"D14","Allston / Brighton",15,"Ward 21","2112","4 Colliston Rd","02135",42.3397,-71.145,"Constituent Call"
"74",101002305957,2018-01-07 13:04:00,2018-02-06 13:04:00,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"57 Myrtle St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0504","57 Myrtle St","02114",42.3594,-71.0665,"Constituent Call"
"75",101002305891,2018-01-07 12:35:00,2018-02-06 12:35:55,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1540 Columbus Ave  Roxbury  MA  02119",9,"10B",7,"E13","Roxbury",13,"11","1101","1540 Columbus Ave","02119",42.3594,-71.0587,"Constituent Call"
"76",101002305777,2018-01-07 11:34:00,2018-02-06 11:34:19,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40 Anderson St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0504","40 Anderson St","02114",42.3598,-71.0676,"Constituent Call"
"77",101002305754,2018-01-07 11:25:00,2018-02-06 11:25:13,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"6 Humphreys Pl  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 7","0710","6 Humphreys Pl","02125",42.3191,-71.068,"Constituent Call"
"78",101002305736,2018-01-07 11:12:00,2018-02-06 11:12:49,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"60 Nelson St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1710","60 Nelson St","02124",42.2815,-71.0819,"Constituent Call"
"79",101002305733,2018-01-07 11:09:00,2018-02-06 11:09:30,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"32 Whiting St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1201","32 Whiting St","02119",42.3244,-71.0812,"Constituent Call"
"80",101002305726,2018-01-07 11:06:00,2018-02-06 11:06:29,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"270 Wood Ave  Mattapan  MA  02126",8,"08",5,"E18","Hyde Park",10,"Ward 18","1806","270 Wood Ave","02126",42.2649,-71.1098,"Constituent Call"
"81",101002305659,2018-01-07 10:24:00,2018-02-06 10:24:43,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"50 Southern Ave  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1705","50 Southern Ave","02124",42.2903,-71.0741,"Constituent Call"
"82",101002305654,2018-01-07 10:18:00,2018-02-06 10:18:58,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"63 Hano St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2202","63 Hano St","02134",42.3553,-71.1377,"Constituent Call"
"83",101002305621,2018-01-07 09:49:00,2018-02-06 09:49:37,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"44 Stanwood St  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","44 Stanwood St","02121",42.3092,-71.0799,"Constituent Call"
"84",101002305576,2018-01-07 09:15:00,2018-02-06 09:15:06,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"545 Centre St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"19","1905","545 Centre St","02130",42.3169,-71.1141,"Constituent Call"
"85",101002305567,2018-01-07 09:08:05,2018-02-06 09:08:05,2018-01-11 09:18:17,"ONTIME","Closed","Case Closed. Closed date : 2018-01-11 09:18:17.02 Case Invalid No eform attached.","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"130 Talbot Ave  Dorchester  MA  02124",8,"03",4,"B3","Greater Mattapan",8,"Ward 14","1402","130 Talbot Ave","02124",42.2931,-71.0813,"Constituent Call"
"86",101002305559,2018-01-07 08:58:00,2018-02-06 08:58:02,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"30 Rockland St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"12","1203","30 Rockland St","02119",42.3221,-71.0843,"Constituent Call"
"87",101002305549,2018-01-07 08:40:00,2018-02-06 08:40:06,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"418 Columbia Rd  Dorchester  MA  02125",7,"03",3,"B2","Dorchester",8,"Ward 15","1501","418 Columbia Rd","02125",42.3123,-71.0694,"Constituent Call"
"88",101002305534,2018-01-07 08:19:00,2018-02-06 08:19:13,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"545 Centre St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1905","545 Centre St","02130",42.3169,-71.1141,"Constituent Call"
"89",101002305515,2018-01-07 07:51:00,2018-02-06 07:51:38,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"3 Sawyer Ave  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1309","3 Sawyer Ave","02125",42.3129,-71.0592,"Constituent Call"
"90",101002305509,2018-01-07 07:44:00,2018-02-06 07:44:37,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1203 Boylston St  Boston  MA  02215",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 5","0502","1203 Boylston St","02215",42.3459,-71.0945,"Constituent Call"
"91",101002305483,2018-01-07 06:34:00,2018-02-06 06:34:32,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"545 Centre St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 19","1905","545 Centre St","02130",42.3169,-71.1141,"Constituent Call"
"92",101002305475,2018-01-07 05:47:00,2018-02-06 05:47:29,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"150 Walnut Ave  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 12","1205","150 Walnut Ave","02119",42.3202,-71.087,"Constituent Call"
"93",101002305448,2018-01-07 01:58:00,2018-02-06 01:58:34,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"45-47 Gordon St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2106","45-47 Gordon St","02134",42.3518,-71.1402,"Constituent Call"
"94",101002305419,2018-01-06 23:13:00,2018-02-05 23:13:02,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 Centre St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 9","0905","18 Centre St","02119",42.3296,-71.0925,"Constituent Call"
"95",101002305363,2018-01-06 21:31:00,2018-02-05 21:31:32,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"423 Shawmut Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 9","0901","423 Shawmut Ave","02118",42.3401,-71.0743,"Constituent Call"
"96",101002305290,2018-01-06 19:45:00,2018-02-05 19:45:29,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"96 Woodledge St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1304","96 Woodledge St","02125",42.315,-71.0744,"Constituent Call"
"97",101002305231,2018-01-06 18:49:00,2018-02-05 18:49:32,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1291 Massachusetts Ave  Dorchester  MA  02125",7,"03",2,"C6","Dorchester",5,"Ward 7","0709","1291 Massachusetts Ave","02125",42.3209,-71.0622,"Constituent Call"
"98",101002305185,2018-01-06 18:13:00,2018-02-05 18:13:20,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"17 Thacher St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0304","17 Thacher St","02113",42.3654,-71.0571,"Constituent Call"
"99",101002305131,2018-01-06 17:33:00,2018-02-05 17:33:55,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"55-57 Chaucer St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"01","0111","55-57 Chaucer St","02128",42.3835,-71.0195,"Constituent Call"
"100",101002305037,2018-01-06 16:26:00,2018-02-05 16:26:17,2018-01-07 17:56:38,"ONTIME","Closed","Case Closed. Closed date : 2018-01-07 17:56:38.227 Case Resolved Tenant reports management has fixed the heating problem.","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"545 Blue Hill Ave  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1207","545 Blue Hill Ave","02121",42.3067,-71.0847,"Constituent Call"
"101",101002305029,2018-01-06 16:22:00,2018-02-05 16:22:05,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"707 Hyde Park Ave  Roslindale  MA  02131",12,"08",5,"E18","Roslindale",10,"Ward 18","1808","707 Hyde Park Ave","02131",42.2762,-71.1199,"Constituent Call"
"102",101002304976,2018-01-06 15:57:00,2018-02-05 15:57:18,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1630 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2112","1630 Commonwealth Ave","02135",42.3429,-71.143,"Constituent Call"
"103",101002304862,2018-01-06 15:08:00,2018-02-05 15:08:57,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4 Longfellow Pl  Boston  MA  02114",3,"1B",8,"A1","Boston",3,"03",NA,"4 Longfellow Pl","02114",42.3636,-71.0648,"Constituent Call"
"104",101002304575,2018-01-06 13:03:00,2018-02-05 13:03:21,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4349 Washington St  Roslindale  MA  02131",12,"06",5,"E5","Roslindale",10,"Ward 20","2002","4349 Washington St","02131",42.2832,-71.1322,"Self Service"
"105",101002304571,2018-01-06 13:01:00,2018-02-05 13:01:54,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"130 Auckland St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",8,"Ward 15","1506","130 Auckland St","02125",42.3101,-71.0563,"Constituent Call"
"106",101002304460,2018-01-06 12:23:00,2018-02-05 12:23:19,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"10 Dix St  Dorchester  MA  02122",7,"07",3,"C11","Dorchester",7,"Ward 16","1601","10 Dix St","02122",42.2953,-71.0612,"Constituent Call"
"107",101002304439,2018-01-06 12:16:00,2018-02-05 12:16:23,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"64 Commonwealth Ave  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0506","64 Commonwealth Ave","02116",42.3524,-71.0746,"Constituent Call"
"108",101002304421,2018-01-06 12:07:00,2018-02-05 12:07:27,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"130 Auckland St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",8,"Ward 15","1506","130 Auckland St","02125",42.3101,-71.0563,"Constituent Call"
"109",101002304398,2018-01-06 12:00:00,2018-02-05 12:00:33,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"2 Waverly St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1204","2 Waverly St","02119",42.3217,-71.0816,"Constituent Call"
"110",101002304308,2018-01-06 11:24:00,2018-02-05 11:24:33,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"268-270 Wood Ave  Mattapan  MA  02126",8,"08",5,"E18","Hyde Park",10,"Ward 18","1806","268-270 Wood Ave","02126",42.2649,-71.1098,"Constituent Call"
"111",101002304119,2018-01-06 10:14:00,2018-02-05 10:14:39,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"41 Ruggles St  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 9","0904","41 Ruggles St","02119",42.332,-71.0838,"Constituent Call"
"112",101002304000,2018-01-06 09:23:00,2018-02-05 09:23:44,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"129 Chiswick Rd  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2113","129 Chiswick Rd","02135",42.3409,-71.1531,"Self Service"
"113",101002303962,2018-01-06 09:04:00,2018-02-05 09:04:57,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"482 Geneva Ave  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1508","482 Geneva Ave","02122",42.2994,-71.0644,"Constituent Call"
"114",101002303961,2018-01-06 09:03:00,2018-02-05 09:03:53,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"933 Jette Ct  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"21","2109","933 Jette Ct","02135",42.3459,-71.143,"Constituent Call"
"115",101002303858,2018-01-06 07:49:00,2018-02-05 07:49:23,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"37-41 Bowdoin St  Boston  MA  02114",3,"1B",1,"A1","Beacon Hill",3,"Ward 3","0306","37-41 Bowdoin St","02114",42.3599,-71.0631,"Constituent Call"
"116",101002303746,2018-01-05 23:43:00,2018-02-04 23:43:53,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"321 Norfolk Ave  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 7","0710","321 Norfolk Ave","02125",42.322,-71.0667,"Constituent Call"
"117",101002303641,2018-01-05 21:43:00,2018-02-04 21:43:00,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 Argyle St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",8,"Ward 16","1603","18 Argyle St","02124",42.289,-71.0661,"Constituent Call"
"118",101002303358,2018-01-05 19:06:00,2018-02-04 19:06:28,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"430 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1804","430 River St","02126",42.2691,-71.091,"Constituent Call"
"119",101002303111,2018-01-05 18:00:00,2018-02-04 18:00:24,NA,"ONTIME","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"117 Howland St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1208","117 Howland St","02121",42.3147,-71.09,"Constituent Call"
"120",101002303052,2018-01-05 17:46:00,2018-02-04 17:46:53,2018-01-08 10:53:16,"ONTIME","Closed","Case Closed. Closed date : 2018-01-08 10:53:16.3 Case Resolved heat has been fixed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"46 Peterborough St  Boston  MA  02215",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 5","0502","46 Peterborough St","02215",42.3437,-71.0969,"Constituent Call"
